placename,alma_id,title,date,start_year,end_year,ie_id,image_id
Portland,9918095413607636,"Shop,  81 Percy Street, Portland [Vic.] [picture] / Colin Caldwell.",1949.,1949,1949,IE1130260,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1130260:FL20945428.jpg
Portland,9917771743607636,The Portland Jubilee: the procession passing down Julia-Street. [picture],"December 17, 1884",1884,1884,IE682091,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE682091:FL21072141.jpg
Portland,9917737503607636,THE CLIFFS AT PORTLAND [VIC.] [picture],"August 15, 1888.",1888,1888,IE619728,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE619728:FL21068205.jpg
Portland,9917702803607636,"Panorama Of Harbour, Looking Toward Battery Point, Portland, Vic.",[between 1920 and 1954?],1920,1954,IE896241,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE896241:FL21248142.jpg
Portland,9917699843607636,"Henty Beach, Portland, Vic.",[between 1920 and 1954?],1920,1954,IE870190,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE870190:FL21241095.jpg
Portland,9917696033607636,"HENTY BEACH, PORTLAND, VIC. [picture]",[c1920-1954],1954,1954,IE895182,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE895182:FL21257955.jpg
Portland,9917696003607636,"VIEW ON DUTTON BEACH, PORTLAND, VIC. [picture]",[c1920-1954],1954,1954,IE868783,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE868783:FL21246445.jpg
Portland,9917695993607636,"BATHERS ON HENTY BEACH, PORTLAND, VIC. [picture]",[c1920-1954],1954,1954,IE872685,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE872685:FL21250479.jpg
Portland,9917695973607636,"HENTY BEACH, LOOKING SOUTH, HENTY, VIC. [picture]",[c1920-1954],1954,1954,IE877683,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE877683:FL21250439.jpg
Portland,9917681553607636,"The Deep Water Port, Portland, Vic. Is Capable Of Handling The Largest Ships In The World",[between 1920 and 1954?],1920,1954,IE892552,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE892552:FL21240375.jpg
Portland,9917674743607636,"The Harbour, Portland, Vic.",[between 1920 and 1954?],1920,1954,IE864983,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE864983:FL21256367.jpg
Portland,9917674633607636,"The Beach, Portland, Vic.",[between 1920 and 1954?],1920,1954,IE898412,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE898412:FL21249372.jpg
Portland,9917671483607636,"Henty Beach, Portland, Vic.",[between 1920 and 1954?],1920,1954,IE865505,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE865505:FL21243173.jpg
Quambatook,9917064693607636,Quambatook Post Office [picture],[1917-1930],1917,1930,IE506256,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE506256:FL21224320.jpg
Queenstown,9917232373607636,"A survival of the good old coaching days at Queenstown, Vict. [picture].",1926 Oct. 14.,1926,1926,IE542187,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE542187:FL20883007.jpg
Queenscliff,9939670060007636,Camera Views of Queenscliff  Vic.,[ca. 1950],1950,1950,IE1358461,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1358461:FL20985147.jpg
Queenscliff,9939668766607636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1273678,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1273678:FL20971193.jpg
Queenscliff,9939665009407636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1394836,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1394836:FL20991140.jpg
Queenscliff,9939663996807636,Camera Views of Queenscliff  Vic.,[ca. 1950],1950,1950,IE1339667,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1339667:FL20984805.jpg
Queenscliff,9939661016807636,Camera Views of Queenscliff  Vic.,[ca. 1950],1950,1950,IE1317164,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1317164:FL20981135.jpg
Queenscliff,9939660855007636,Camera Views of Queenscliff  Vic.,[ca. 1950],1950,1950,IE1421844,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1421844:FL20995510.jpg
Queenscliff,9939660708907636,Camera Views of Queenscliff  Vic.,[ca. 1950],1950,1950,IE1421855,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1421855:FL20995542.jpg
Queenscliff,9939660707307636,Camera Views of Queenscliff  Vic.,[ca. 1950],1950,1950,IE1446727,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1446727:FL21000280.jpg
Queenscliff,9939659936407636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1314765,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1314765:FL20980992.jpg
Queenscliff,9939659033607636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1309212,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1309212:FL20977707.jpg
Queenscliff,9939654927807636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1394728,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1394728:FL20990037.jpg
Queenscliff,9939654747107636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1428215,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1428215:FL20997434.jpg
Queenscliff,9939654173907636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1314608,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1314608:FL20980743.jpg
Queenscliff,9939654173807636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1314648,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1314648:FL20980781.jpg
Queenscliff,9939653947707636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1273128,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1273128:FL20973221.jpg
Queenscliff,9939651749507636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1467919,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1467919:FL21267511.jpg
Queenscliff,9939651666007636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1383166,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1383166:FL20991811.jpg
Queenscliff,9939649759007636,Camera Views of Queenscliff  Vic.,[ca. 1950],1950,1950,IE1427114,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1427114:FL20999006.jpg
Queenscliff,9939649028707636,With love from Queenscliff,[ca. 1920-ca. 1950].,1920,1950,IE1426796,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1426796:FL20996178.jpg
Queenscliff,9939647673907636,Camera Views of Queenscliff  Vic.,[ca. 1950],1950,1950,IE1421982,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1421982:FL20996074.jpg
Queenscliff,9918106413607636,"[Beach, Queenscliff.] [picture]",[ca. 1945-ca. 1954],1945,1954,IE1051952,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1051952:FL20937789.jpg
Queenscliff,9917679373607636,QUEENSCLIFF FROM MEDEA WRECK [VIC.] [picture],"December 18, 1886.",1886,1886,IE821877,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE821877:FL21065559.jpg
Queenscliff,9917639133607636,"""ON THE CLIFF"" [picture]","January 25, 1882.",1882,1882,IE724533,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE724533:FL21065685.jpg
Queenscliff,9916962543607636,THE NEW HEAVY-GUN BATTERY AT QUEENSCLIFF. [picture],"May 13, 1878.",1878,1878,IE756697,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE756697:FL21065103.jpg
Queenscliff,9916715633607636,[Aerial view of Queenscliff] [picture],"[Dec. 3, 1949]",1949,1949,IE463054,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE463054:FL21487569.jpg
Queenscliff,9917312473607636,"BATHS AND PIER, FROM THE PARK, QUEENSCLIFF, VICTORIA [picture]",[c1920-1954],1954,1954,IE891719,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE891719:FL21254999.jpg
Queenscliff,9919004583607636,[Dulcie at Queenscliff] [picture].,1934,1934,1934,IE1892346,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1892346:FL21107100.jpg
Queenscliff,9917310883607636,"THE PARK, QUEENSCLIFF, VICTORIA. [picture]",[c1920-1954],1954,1954,IE882814,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE882814:FL21254975.jpg
Queenscliff,9917313913607636,"THE ARRIVAL OF THE P.S. ""WEEROONA"" QUEENSCLIFF, VIC. [picture]",[c1920-1954],1954,1954,IE881521,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE881521:FL21246391.jpg
Queenstown,9917232373607636,"A survival of the good old coaching days at Queenstown, Vict. [picture].",1926 Oct. 14.,1926,1926,IE542187,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE542187:FL20883007.jpg
Rainbow,9917064713607636,Rainbow Post Office [picture],[1917-1930],1917,1930,IE426554,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE426554:FL21224344.jpg
Rainbow,9925716093607636,"Rainbow, Mallee.",[between 1890 and 1930],1890,1930,IE57771,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE57771:FL21312434.jpg
Rainbow,9925727683607636,Rainbow. The Mallee.,[between 1890 and 1930],1890,1930,IE59010,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE59010:FL21311384.jpg
Rainbow,9939668159507636,"Rainbow, Vic.",[182-?].,,,IE5790548,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE5790548:FL21121522.jpg
Rainbow,9939666207807636,"Rainbow, Vic.",[182-?].,,,IE5601293,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE5601293:FL21121378.jpg
Rainbow,9939655299307636,"Rainbow, Vic.",[182-?].,,,IE5607511,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE5607511:FL21121484.jpg
Rainbow,9939652329807636,"""Rainbow, Vic.""",[182-?].,,,IE5705667,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE5705667:FL21121418.jpg
Rainbow,9939650409907636,"Rainbow, Vic.",[182-?].,,,IE1909136,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1909136:FL21121558.jpg
Rainbow,9939648398407636,"Rainbow, Vic.",[182-?].,,,IE5733945,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE5733945:FL21121454.jpg
Ravenswood,9934768803607636,Ravenswood.,2 January 1893.,1893,1893,IE1401784,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1401784:FL20893779.jpg
Red Bluff,9919767573607636,[Red Bluff and bathing beach at Hampton] [picture].,[between 1890 and 1910?],1890,1910,IE1273067,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1273067:FL20972967.jpg
Red Bluff,9917948943607636,Near Melbourne / Fred G. Green.,[ca. 1890 - ca. 1914],1890,1914,IE1379650,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1379650:FL20892987.jpg
Red Bluff,9917312063607636,"Half Moon Bay From Red Bluff, Vic.",[between 1920 and 1954?],1920,1954,IE881026,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE881026:FL21254515.jpg
Red Bluff,9922612623607636,Red Bluff. Sandringham. Victoria. Half-moon Bay in middle distance & Dromana in distance [picture] / Chas Hammond.,1946.,1946,1946,IE1539050,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1539050:FL20895959.jpg
Red Bluff,9916491503607636,"St. Kilda foreshore and Point Ormond, Red Bluff 1862 / W. F. Evelyn Liardet.",1862.,1862,1862,IE462916,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE462916:FL21224660.jpg
Red Cliffs,9917064733607636,Red Cliffs. Postmaster's Residence [picture],[1917-1930],1917,1930,IE527999,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE527999:FL21224364.jpg
Red Cliffs,9917064723607636,Red Cliffs Post Office [picture],[1917-1930],1917,1930,IE440130,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE440130:FL21224356.jpg
Red Cliffs,9922685803607636,"One of the dried fruit blocks at Redcliffs [i.e. Red Cliffs], showing section of the party walking towards the drying racks [picture].",1926.,1926,1926,IE1471692,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1471692:FL20766408.jpg
Red Cliffs,9922685773607636,A typical settler's house in the Redcliffs [i.e. Red Cliffs] dried fruit area [picture].,1926.,1926,1926,IE1253536,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1253536:FL20765129.jpg
Red Cliffs,9922685863607636,[The Ladies' Committee of the Baby Health Centre at Redcliffs [i.e. Red Cliffs] [picture].,1926.,1926,1926,IE1259326,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1259326:FL20766768.jpg
Red Cliffs,9917994193607636,"Interior pumping station, Redcliffs [i.e. Red Cliffs] - Murray Valley Reso Tour [picture].",1954 Jun.,1954,1954,IE1864931,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1864931:FL21101232.jpg
Red Cliffs,9917994183607636,Inspecting  Redcliffs [i.e. Red Cliffs]  pump- Murray Valley Reso Tour [picture].,1954 Jun.,1954,1954,IE1881995,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1881995:FL21101188.jpg
Red Hill,9922541103607636,"[Work picnic, Ecclesall Red Hill] [picture].",ca. 1890.,1890,1890,IE1862156,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1862156:FL21121462.jpg
Red Hill,9916754453607636,View from Red Hill [picture] / Charles S. Bennett.,1899.,1899,1899,IE1385635,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1385635:FL20899691.jpg
Redan,9918093293607636,"Redan Rovers Football Club, Premiers 1897 [picture] / Richards & Co.",1897.,1897,1897,IE1281110,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1281110:FL20761721.jpg
Redbank,9925561663607636,Red Bank.,[between 1925 and 1929],1925,1929,IE1505154,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1505154:FL20781560.jpg
Reservoir,9917733633607636,"REFLECTIONS, MAROONDAH LAKE, VIC. [picture]",[c1920-1954],1954,1954,IE893322,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE893322:FL21248565.jpg
Reservoir,9917733613607636,"SNOWTIME, MAROONDAH LAKE, HEALESVILLE, VIC. [picture]",[c1920-1954],1954,1954,IE878971,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE878971:FL21257886.jpg
Reservoir,9917733593607636,"SPILLWAY, MAROONDAH LAKE, HEALESVILLE [picture]",[c1920-1954],1954,1954,IE882402,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE882402:FL21244407.jpg
Reservoir,9917733583607636,"MAROONDAH LAKE HEALESVILLE, VIC. [picture]",[c1920-1954],1954,1954,IE871210,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE871210:FL21248531.jpg
Reservoir,9917766053607636,The Yan Yean Reservoir. [picture],"May 7, 1881.",1881,1881,IE674846,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE674846:FL21073053.jpg
Reservoir,9917332923607636,"At The Foot Of The Wall, Maroondah Reservoir, Healesville, Vic.",[between 1920 and 1954?],1920,1954,IE888117,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE888117:FL21243965.jpg
Reservoir,9917329443607636,"The Reservoir, Reservoir, Vic.",[between 1920 and 1954?],1920,1954,IE880996,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE880996:FL21241031.jpg
Reservoir,9917314943607636,"The Reservoir, Belgrave, Victoria.",[between 1920 and 1954?],1920,1954,IE880399,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE880399:FL21241109.jpg
Reservoir,9917314703607636,"The Reservoir, Belgrave, Victoria.",[between 1920 and 1954?],1920,1954,IE865013,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE865013:FL21254689.jpg
Reservoir,9917313653607636,"KYNETON RESERVOIR, TYLDEN, VIC. [picture]",[c1920-1954],1954,1954,IE883101,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE883101:FL21252587.jpg
Reservoir,9917313623607636,"KYNETON RESERVOIR, TYLDEN, VIC. [picture]",[c1920-1954],1954,1954,IE878253,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE878253:FL21245691.jpg
Reservoir,9917311833607636,"Silvan Reservoir from summit of Mt. Dandenong, Vic.",[between 1920 and 1954?],1920,1954,IE885427,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE885427:FL21258601.jpg
Reservoir,9916609973607636,View of reservoir surface showing waves of approx. 6 in. height.,[1950?],1950,1950,IE216278,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE216278:FL21319779.jpg
Reservoir,9916609053607636,Aerial photo of Glenmaggie Weir,[between 1919 and 1950?],1919,1950,IE229229,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE229229:FL21320117.jpg
Reservoir,9916577713607636,"Kirk's Dam, Gong Gong, Ballarat Water Supply. [picture]",[ca. 1882],1882,1882,IE677727,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE677727:FL21064253.jpg
Reservoir,9939658085707636,YAN YEAN,[between 1900 and 1954?],1900,1954,IE918284,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE918284:FL21384998.jpg
Reservoir,9939651087207636,YAN YEAN,[between 1900 and 1954?],1900,1954,IE928710,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE928710:FL21375621.jpg
Reservoir,9917338313607636,"Maroondah Reservoir, Healesville, Vic.",[between 1920 and 1954?],1920,1954,IE877574,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE877574:FL21243265.jpg
Reservoir,9917328863607636,"Edward Street, Reservoir, Vic.",[between 1920 and 1954?],1920,1954,IE879237,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE879237:FL21240633.jpg
Reservoir,9916606823607636,Cairn Curran,[1950?],1950,1950,IE229813,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE229813:FL21323767.jpg
Reservoir,9916606553607636,Sketch Showing Cairn Curran Dam,[1949?],1949,1949,IE222508,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE222508:FL21323259.jpg
Reservoir,9939653714407636,CENTRAL HIGHLANDS,"[Aug. 28, 1964]",1964,1964,IE201546,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE201546:FL21326623.jpg
Reservoir,9939649139707636,CENTRAL HIGHLANDS,"[Aug. 28, 1964]",1964,1964,IE212705,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE212705:FL21329888.jpg
Reservoir,9936166003607636,"Trawool Reservoir, Victoria.",[between 1916 and 1921],1916,1921,IE21405689,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE21405689:FL21416301.jpg
Reservoir,9917338613607636,"Lauriston Reserve, Near Kyneton Vic. Capacity 16,000 Acre Feet.",[between 1920 and 1954?],1920,1954,IE876914,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE876914:FL21244011.jpg
Reservoir,9917309853607636,"The Silvan Reservoir, near Olinda, Vic.",[between 1920 and 1954?],1920,1954,IE889404,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE889404:FL21246335.jpg
Reservoir,9916910663607636,Eildon Weir which is below Mt Sugarloaf.,[circa 1917],1917,1917,IE533910,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE533910:FL20882457.jpg
Reservoir,9916560113607636,Open forest country. Near Yan Yean [picture],[ca. 1858],1858,1858,IE506049,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE506049:FL21226094.jpg
Reservoir,9939666912507636,GLENMAGGIE - DURING CONSTRUCTION.,[between 1922 and 1923],1922,1923,IE200666,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE200666:FL21320674.jpg
Reservoir,9939665889007636,AERIAL VIEW OF CAIRN CURRAN IN WHICH ALL RESIDENTIAL BUILDINGS AND ADMINISTRATIVE OFFICES HAVE BEEN CONSTRUCTED FROM V.I.A. STRUCTURAL PANELS,[1949?],1949,1949,IE246897,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE246897:FL21325063.jpg
Reservoir,9939661151307636,CONCRETE MIXING PLANT,"[Nov. 16-17, 1949]",1949,1949,IE207741,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE207741:FL21322699.jpg
Reservoir,9939660023407636,GLENMAGGIE - DURING CONSTRUCTION.,[between 1922 and 1924],1922,1924,IE199403,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE199403:FL21327881.jpg
Reservoir,9939660022607636,AERIAL VIEW OF CAIRN CURRAN IN WHICH ALL RESIDENTIAL BUILDINGS AND ADMINISTRATIVE OFFICES HAVE BEEN CONSTRUCTED FROM V.I.A. STRUCTURAL PANELS,[1949?],1949,1949,IE199460,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE199460:FL21325111.jpg
Reservoir,9939659262207636,GLENMAGGIE - DURING CONSTRUCTION.,[between 1922 and 1924],1922,1924,IE215412,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE215412:FL21320713.jpg
Reservoir,9939658794607636,CONCRETE MIXING PLANT,"[Nov. 16-17, 1949]",1949,1949,IE218718,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE218718:FL21322213.jpg
Reservoir,9939657688707636,GLENMAGGIE - DURING CONSTRUCTION.,[between 1922 and 1924],1922,1924,IE237995,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE237995:FL21324195.jpg
Reservoir,9939657339407636,GLENMAGGIE - DURING CONSTRUCTION.,[between 1922 and 1924],1922,1924,IE207333,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE207333:FL21327631.jpg
Reservoir,9939655479607636,GLENMAGGIE - DURING CONSTRUCTION.,[between 1922 and 1923],1922,1923,IE229005,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE229005:FL21320793.jpg
Reservoir,9939653906107636,GLENMAGGIE - DURING CONSTRUCTION.,[between 1922 and 1923],1922,1923,IE201897,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE201897:FL21327581.jpg
Reservoir,9939653623807636,AERIAL VIEW OF CAIRN CURRAN IN WHICH ALL RESIDENTIAL BUILDINGS AND ADMINISTRATIVE OFFICES HAVE BEEN CONSTRUCTED FROM V.I.A. STRUCTURAL PANELS,[1949?],1949,1949,IE246831,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE246831:FL21322215.jpg
Reservoir,9939652230907636,GLENMAGGIE - DURING CONSTRUCTION.,[between 1922 and 1924],1922,1924,IE264528,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE264528:FL21327908.jpg
Reservoir,9939650346107636,AERIAL VIEW OF CAIRN CURRAN IN WHICH ALL RESIDENTIAL BUILDINGS AND ADMINISTRATIVE OFFICES HAVE BEEN CONSTRUCTED FROM V.I.A. STRUCTURAL PANELS,[1949?],1949,1949,IE249929,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE249929:FL21325963.jpg
Reservoir,9939649136207636,GLENMAGGIE - DURING CONSTRUCTION.,[between 1922 and 1923],1922,1923,IE215571,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE215571:FL21319981.jpg
Rheola,9916656883607636,"Stone Gully Track, Berlin.",[not after 1876?],1876,1876,IE1400318,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1400318:FL20896069.jpg
