mms,title,lds19,publisher,format,genre,lds03,trove_note,trove_url,place_x,placename,place_y,corrected,possible,placename_corrected,placename_upper,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,feature_order
9933484383607636,Colac herald (Online) | Colac herald.,1866-,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Colac | Australia--Victoria--Ondit | Australia--Victoria--Camperdown | Australia--Victoria--Winchelsea | Australia--Victoria--Birregurra,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title241,Australia--Victoria--Ondit,Ondit,,,,Ondit,ONDIT,VIC,COLAC OTWAY SHIRE,102429.0,ONDIT,REGISTERED,LOCB,LOCALITY,143.6197456,-38.2393525,102415.0,1.0
9933484383607636,Colac herald (Online) | Colac herald.,1866-,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Colac | Australia--Victoria--Ondit | Australia--Victoria--Camperdown | Australia--Victoria--Winchelsea | Australia--Victoria--Birregurra,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title241,Australia--Victoria--Camperdown,Camperdown,,,,Camperdown,CAMPERDOWN,VIC,CORANGAMITE SHIRE,100641.0,CAMPERDOWN,REGISTERED,LOCB,LOCALITY,143.1529849,-38.2424984,100627.0,1.0
9933484383607636,Colac herald (Online) | Colac herald.,1866-,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Colac | Australia--Victoria--Ondit | Australia--Victoria--Camperdown | Australia--Victoria--Winchelsea | Australia--Victoria--Birregurra,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title241,Australia--Victoria--Winchelsea,Winchelsea,,,,Winchelsea,WINCHELSEA,VIC,SURF COAST SHIRE,103350.0,WINCHELSEA,REGISTERED,LOCB,LOCALITY,143.955179,-38.23467,103336.0,1.0
9933484383607636,Colac herald (Online) | Colac herald.,1866-,Canberra National Library of Australia,1 online resource : illustrations.,Newspapers,Australia--Victoria--Colac | Australia--Victoria--Ondit | Australia--Victoria--Camperdown | Australia--Victoria--Winchelsea | Australia--Victoria--Birregurra,Online @ Trove - Digitised newspapers,http://nla.gov.au/nla.news-title241,Australia--Victoria--Birregurra,Birregurra,,,,Birregurra,BIRREGURRA,VIC,SURF COAST SHIRE,100394.0,BIRREGURRA,REGISTERED,LOCB,LOCALITY,143.8959283,-38.3329904,100380.0,1.0
9933455013607636,Nunawading regional news.,1973-1974,Ringwood Victoria : Nunawading Regional News,volumes : illustrations ; 44 cm,Newspapers,Australia--Victoria--Ringwood | Australia--Victoria--Nunawading | Australia--Victoria--Box Hill | Australia--Victoria--Doncaster | Australia--Victoria--Templestowe,,,Australia--Victoria--Ringwood,Ringwood,,,,Ringwood,RINGWOOD,VIC,MAROONDAH CITY,102622.0,RINGWOOD,REGISTERED,LOCB,LOCALITY,145.2306303,-37.8113836,102608.0,1.0
9933455013607636,Nunawading regional news.,1973-1974,Ringwood Victoria : Nunawading Regional News,volumes : illustrations ; 44 cm,Newspapers,Australia--Victoria--Ringwood | Australia--Victoria--Nunawading | Australia--Victoria--Box Hill | Australia--Victoria--Doncaster | Australia--Victoria--Templestowe,,,Australia--Victoria--Nunawading,Nunawading,,,,Nunawading,NUNAWADING,VIC,WHITEHORSE CITY,102396.0,NUNAWADING,REGISTERED,LOCB,LOCALITY,145.1758671,-37.8161886,102382.0,1.0
9933455013607636,Nunawading regional news.,1973-1974,Ringwood Victoria : Nunawading Regional News,volumes : illustrations ; 44 cm,Newspapers,Australia--Victoria--Ringwood | Australia--Victoria--Nunawading | Australia--Victoria--Box Hill | Australia--Victoria--Doncaster | Australia--Victoria--Templestowe,,,Australia--Victoria--Box Hill,Box Hill,,,,Box Hill,BOX HILL,VIC,WHITEHORSE CITY,100468.0,BOX HILL,REGISTERED,LOCB,LOCALITY,145.126183,-37.8214873,100454.0,1.0
9933455013607636,Nunawading regional news.,1973-1974,Ringwood Victoria : Nunawading Regional News,volumes : illustrations ; 44 cm,Newspapers,Australia--Victoria--Ringwood | Australia--Victoria--Nunawading | Australia--Victoria--Box Hill | Australia--Victoria--Doncaster | Australia--Victoria--Templestowe,,,Australia--Victoria--Doncaster,Doncaster,,,,Doncaster,DONCASTER,VIC,MANNINGHAM CITY,100991.0,DONCASTER,REGISTERED,LOCB,LOCALITY,145.1233352,-37.7865657,100977.0,1.0
9933455013607636,Nunawading regional news.,1973-1974,Ringwood Victoria : Nunawading Regional News,volumes : illustrations ; 44 cm,Newspapers,Australia--Victoria--Ringwood | Australia--Victoria--Nunawading | Australia--Victoria--Box Hill | Australia--Victoria--Doncaster | Australia--Victoria--Templestowe,,,Australia--Victoria--Templestowe,Templestowe,,,,Templestowe,TEMPLESTOWE,VIC,MANNINGHAM CITY,102980.0,Templestowe,REGISTERED,LOCB,LOCALITY,145.1476258,-37.7562536,102966.0,1.0
9929773683607636,"Eastern suburbs standard (Cheltenham, Vic. : 1969) | Eastern suburbs standard.",1969-1974,Cheltenham Vic. : Standard Newspapers,volumes : illustrations ; 43 cm,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Kew | Australia--Victoria--Hawthorn | Australia--Victoria--Camberwell | Australia--Victoria--Balwyn,,,Australia--Victoria--Cheltenham,Cheltenham,,,,Cheltenham,CHELTENHAM,VIC,KINGSTON CITY,100728.0,CHELTENHAM,REGISTERED,LOCB,LOCALITY,145.0693543,-37.9634085,100714.0,1.0
9929773683607636,"Eastern suburbs standard (Cheltenham, Vic. : 1969) | Eastern suburbs standard.",1969-1974,Cheltenham Vic. : Standard Newspapers,volumes : illustrations ; 43 cm,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Kew | Australia--Victoria--Hawthorn | Australia--Victoria--Camberwell | Australia--Victoria--Balwyn,,,Australia--Victoria--Kew,Kew,,,,Kew,KEW,VIC,BOROONDARA CITY,101649.0,KEW,REGISTERED,LOCB,LOCALITY,145.0308977,-37.8014592,101635.0,1.0
9929773683607636,"Eastern suburbs standard (Cheltenham, Vic. : 1969) | Eastern suburbs standard.",1969-1974,Cheltenham Vic. : Standard Newspapers,volumes : illustrations ; 43 cm,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Kew | Australia--Victoria--Hawthorn | Australia--Victoria--Camberwell | Australia--Victoria--Balwyn,,,Australia--Victoria--Hawthorn,Hawthorn,,,,Hawthorn,HAWTHORN,VIC,BOROONDARA CITY,101436.0,Hawthorn,REGISTERED,LOCB,LOCALITY,145.0306332,-37.8286033,101422.0,1.0
9929773683607636,"Eastern suburbs standard (Cheltenham, Vic. : 1969) | Eastern suburbs standard.",1969-1974,Cheltenham Vic. : Standard Newspapers,volumes : illustrations ; 43 cm,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Kew | Australia--Victoria--Hawthorn | Australia--Victoria--Camberwell | Australia--Victoria--Balwyn,,,Australia--Victoria--Camberwell,Camberwell,,,,Camberwell,CAMBERWELL,VIC,BOROONDARA CITY,100632.0,CAMBERWELL,REGISTERED,LOCB,LOCALITY,145.0729552,-37.8390545,100618.0,1.0
9929773683607636,"Eastern suburbs standard (Cheltenham, Vic. : 1969) | Eastern suburbs standard.",1969-1974,Cheltenham Vic. : Standard Newspapers,volumes : illustrations ; 43 cm,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Kew | Australia--Victoria--Hawthorn | Australia--Victoria--Camberwell | Australia--Victoria--Balwyn,,,Australia--Victoria--Balwyn,Balwyn,,,,Balwyn,BALWYN,VIC,BOROONDARA CITY,100254.0,BALWYN,REGISTERED,LOCB,LOCALITY,145.0823096,-37.809689,100240.0,1.0
9929742073607636,"Knox news (Boronia, Vic. : 1980) | Knox news.",1980-1980,"Boronia, Vic. : Maroondah Associated Newspapers",volumes : illustrations ; 43 cm,Newspapers,Australia--Victoria--Boronia | Australia--Victoria--Knox | Australia--Victoria--Bayswater | Australia--Victoria--Wantirna | Australia--Victoria--Studfield,,,Australia--Victoria--Boronia,Boronia,,,,Boronia,BORONIA,VIC,KNOX CITY,100458.0,BORONIA,REGISTERED,LOCB,LOCALITY,145.290418,-37.8569526,100444.0,1.0
9929742073607636,"Knox news (Boronia, Vic. : 1980) | Knox news.",1980-1980,"Boronia, Vic. : Maroondah Associated Newspapers",volumes : illustrations ; 43 cm,Newspapers,Australia--Victoria--Boronia | Australia--Victoria--Knox | Australia--Victoria--Bayswater | Australia--Victoria--Wantirna | Australia--Victoria--Studfield,,,Australia--Victoria--Knox,Knox,Australia--Victoria--Knox,Knox City,,Knox City,KNOX CITY,VIC,KNOX CITY,13729.0,KNOX CITY,REGISTERED,LGA,LOCAL GOVERNMENT AREA,145.249867,-37.8879036,30466.0,2.0
9929742073607636,"Knox news (Boronia, Vic. : 1980) | Knox news.",1980-1980,"Boronia, Vic. : Maroondah Associated Newspapers",volumes : illustrations ; 43 cm,Newspapers,Australia--Victoria--Boronia | Australia--Victoria--Knox | Australia--Victoria--Bayswater | Australia--Victoria--Wantirna | Australia--Victoria--Studfield,,,Australia--Victoria--Bayswater,Bayswater,,,,Bayswater,BAYSWATER,VIC,KNOX CITY,100309.0,BAYSWATER,REGISTERED,LOCB,LOCALITY,145.2627824,-37.846296,100295.0,1.0
9929742073607636,"Knox news (Boronia, Vic. : 1980) | Knox news.",1980-1980,"Boronia, Vic. : Maroondah Associated Newspapers",volumes : illustrations ; 43 cm,Newspapers,Australia--Victoria--Boronia | Australia--Victoria--Knox | Australia--Victoria--Bayswater | Australia--Victoria--Wantirna | Australia--Victoria--Studfield,,,Australia--Victoria--Wantirna,Wantirna,,,,Wantirna,WANTIRNA,VIC,KNOX CITY,103219.0,WANTIRNA,REGISTERED,LOCB,LOCALITY,145.2244946,-37.8534091,103205.0,1.0
9929742073607636,"Knox news (Boronia, Vic. : 1980) | Knox news.",1980-1980,"Boronia, Vic. : Maroondah Associated Newspapers",volumes : illustrations ; 43 cm,Newspapers,Australia--Victoria--Boronia | Australia--Victoria--Knox | Australia--Victoria--Bayswater | Australia--Victoria--Wantirna | Australia--Victoria--Studfield,,,Australia--Victoria--Studfield,Studfield,,,,Studfield,STUDFIELD,VIC,KNOX CITY,25539.0,STUDFIELD,REGISTERED,NBHD,NEIGHBOURHOOD,145.2470892,-37.8579036,26645.0,5.0
9923985363607636,Weekly review (Stonnington & Boroondara) | The weekly review.,2012-2018,Melbourne : Metro Media Publishing,v. : col. ill. ; 31 cm.,Newspapers,Australia--Victoria--Stonnington | Australia--Victoria--Boroondara | Australia--Victoria--Melbourne | Australia--Victoria--Camberwell | Australia--Victoria--Prahran,,,Australia--Victoria--Stonnington,Stonnington,Australia--Victoria--Stonnington,Stonnington City,,Stonnington City,STONNINGTON CITY,VIC,STONNINGTON CITY,25282.0,STONNINGTON CITY,REGISTERED,LGA,LOCAL GOVERNMENT AREA,145.0345892,-37.8573479,30494.0,2.0
9923985363607636,Weekly review (Stonnington & Boroondara) | The weekly review.,2012-2018,Melbourne : Metro Media Publishing,v. : col. ill. ; 31 cm.,Newspapers,Australia--Victoria--Stonnington | Australia--Victoria--Boroondara | Australia--Victoria--Melbourne | Australia--Victoria--Camberwell | Australia--Victoria--Prahran,,,Australia--Victoria--Boroondara,Boroondara,,,,Boroondara,BOROONDARA,VIC,BOROONDARA CITY,3045.0,BOROONDARA,REGISTERED,PRSH,PARISH OR HUNDRED,145.0676448,-37.8129035,11270.0,4.0
9923985363607636,Weekly review (Stonnington & Boroondara) | The weekly review.,2012-2018,Melbourne : Metro Media Publishing,v. : col. ill. ; 31 cm.,Newspapers,Australia--Victoria--Stonnington | Australia--Victoria--Boroondara | Australia--Victoria--Melbourne | Australia--Victoria--Camberwell | Australia--Victoria--Prahran,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
9923985363607636,Weekly review (Stonnington & Boroondara) | The weekly review.,2012-2018,Melbourne : Metro Media Publishing,v. : col. ill. ; 31 cm.,Newspapers,Australia--Victoria--Stonnington | Australia--Victoria--Boroondara | Australia--Victoria--Melbourne | Australia--Victoria--Camberwell | Australia--Victoria--Prahran,,,Australia--Victoria--Camberwell,Camberwell,,,,Camberwell,CAMBERWELL,VIC,BOROONDARA CITY,100632.0,CAMBERWELL,REGISTERED,LOCB,LOCALITY,145.0729552,-37.8390545,100618.0,1.0
9923985363607636,Weekly review (Stonnington & Boroondara) | The weekly review.,2012-2018,Melbourne : Metro Media Publishing,v. : col. ill. ; 31 cm.,Newspapers,Australia--Victoria--Stonnington | Australia--Victoria--Boroondara | Australia--Victoria--Melbourne | Australia--Victoria--Camberwell | Australia--Victoria--Prahran,,,Australia--Victoria--Prahran,Prahran,,,,Prahran,PRAHRAN,VIC,STONNINGTON CITY,102553.0,PRAHRAN,REGISTERED,LOCB,LOCALITY,145.002358,-37.8515283,102539.0,1.0
9922997343607636,"Advertiser (Footscray, Vic.) | The advertiser : West Melbourne, Yarraville and Braybrook reporter.",1887-1952,Footscray Vic. : A. Gagan,v. : ill. ; 39 cm.,Newspapers,Australia--Victoria--Footscray | Australia--Victoria--Williamstown | Australia--Victoria--West Melbourne | Australia--Victoria--Yarraville | Australia--Victoria--Braybrook,,,Australia--Victoria--Footscray,Footscray,,,,Footscray,FOOTSCRAY,VIC,MARIBYRNONG CITY,101188.0,Footscray,REGISTERED,LOCB,LOCALITY,144.8994467,-37.7983813,101174.0,1.0
9922997343607636,"Advertiser (Footscray, Vic.) | The advertiser : West Melbourne, Yarraville and Braybrook reporter.",1887-1952,Footscray Vic. : A. Gagan,v. : ill. ; 39 cm.,Newspapers,Australia--Victoria--Footscray | Australia--Victoria--Williamstown | Australia--Victoria--West Melbourne | Australia--Victoria--Yarraville | Australia--Victoria--Braybrook,,,Australia--Victoria--Williamstown,Williamstown,,,,Williamstown,WILLIAMSTOWN,VIC,HOBSONS BAY CITY,103339.0,WILLIAMSTOWN,REGISTERED,LOCB,LOCALITY,144.885263,-37.8611183,103325.0,1.0
9922997343607636,"Advertiser (Footscray, Vic.) | The advertiser : West Melbourne, Yarraville and Braybrook reporter.",1887-1952,Footscray Vic. : A. Gagan,v. : ill. ; 39 cm.,Newspapers,Australia--Victoria--Footscray | Australia--Victoria--Williamstown | Australia--Victoria--West Melbourne | Australia--Victoria--Yarraville | Australia--Victoria--Braybrook,,,Australia--Victoria--West Melbourne,West Melbourne,,,,West Melbourne,WEST MELBOURNE,VIC,MELBOURNE CITY,103302.0,WEST MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9238266,-37.808734,103288.0,1.0
9922997343607636,"Advertiser (Footscray, Vic.) | The advertiser : West Melbourne, Yarraville and Braybrook reporter.",1887-1952,Footscray Vic. : A. Gagan,v. : ill. ; 39 cm.,Newspapers,Australia--Victoria--Footscray | Australia--Victoria--Williamstown | Australia--Victoria--West Melbourne | Australia--Victoria--Yarraville | Australia--Victoria--Braybrook,,,Australia--Victoria--Yarraville,Yarraville,,,,Yarraville,YARRAVILLE,VIC,MARIBYRNONG CITY,103481.0,YARRAVILLE,REGISTERED,LOCB,LOCALITY,144.8822077,-37.8180714,103467.0,1.0
9922997343607636,"Advertiser (Footscray, Vic.) | The advertiser : West Melbourne, Yarraville and Braybrook reporter.",1887-1952,Footscray Vic. : A. Gagan,v. : ill. ; 39 cm.,Newspapers,Australia--Victoria--Footscray | Australia--Victoria--Williamstown | Australia--Victoria--West Melbourne | Australia--Victoria--Yarraville | Australia--Victoria--Braybrook,,,Australia--Victoria--Braybrook,Braybrook,,,,Braybrook,BRAYBROOK,VIC,MARIBYRNONG CITY,100480.0,BRAYBROOK,REGISTERED,LOCB,LOCALITY,144.8538638,-37.7846405,100466.0,1.0
9919622753607636,Whittlesea review.,200u-2012,Kilmore Vic. : Whittlesea Review,v. ; 41 cm.,Newspapers,Australia--Victoria--Kilmore | Australia--Victoria--Whittlesea | Australia--Victoria--Kinglake | Australia--Victoria--Kinglake West | Australia--Victoria--Yea,,,Australia--Victoria--Kilmore,Kilmore,,,,Kilmore,KILMORE,VIC,MITCHELL SHIRE,101666.0,Kilmore,REGISTERED,LOCB,LOCALITY,144.9590095,-37.2984875,101652.0,1.0
9919622753607636,Whittlesea review.,200u-2012,Kilmore Vic. : Whittlesea Review,v. ; 41 cm.,Newspapers,Australia--Victoria--Kilmore | Australia--Victoria--Whittlesea | Australia--Victoria--Kinglake | Australia--Victoria--Kinglake West | Australia--Victoria--Yea,,,Australia--Victoria--Whittlesea,Whittlesea,,,,Whittlesea,WHITTLESEA,VIC,WHITTLESEA CITY,103320.0,Whittlesea,REGISTERED,LOCB,LOCALITY,145.1312627,-37.4615232,103306.0,1.0
9919622753607636,Whittlesea review.,200u-2012,Kilmore Vic. : Whittlesea Review,v. ; 41 cm.,Newspapers,Australia--Victoria--Kilmore | Australia--Victoria--Whittlesea | Australia--Victoria--Kinglake | Australia--Victoria--Kinglake West | Australia--Victoria--Yea,,,Australia--Victoria--Kinglake,Kinglake,,,,Kinglake,KINGLAKE,VIC,MURRINDINDI SHIRE,101673.0,KINGLAKE,REGISTERED,LOCB,LOCALITY,145.372931,-37.488984,101659.0,1.0
9919622753607636,Whittlesea review.,200u-2012,Kilmore Vic. : Whittlesea Review,v. ; 41 cm.,Newspapers,Australia--Victoria--Kilmore | Australia--Victoria--Whittlesea | Australia--Victoria--Kinglake | Australia--Victoria--Kinglake West | Australia--Victoria--Yea,,,Australia--Victoria--Kinglake West,Kinglake West,,,,Kinglake West,KINGLAKE WEST,VIC,WHITTLESEA CITY,101678.0,KINGLAKE WEST,REGISTERED,LOCB,LOCALITY,145.224254,-37.4997995,101664.0,1.0
9919622753607636,Whittlesea review.,200u-2012,Kilmore Vic. : Whittlesea Review,v. ; 41 cm.,Newspapers,Australia--Victoria--Kilmore | Australia--Victoria--Whittlesea | Australia--Victoria--Kinglake | Australia--Victoria--Kinglake West | Australia--Victoria--Yea,,,Australia--Victoria--Yea,Yea,,,,Yea,YEA,VIC,MURRINDINDI SHIRE,103488.0,YEA,REGISTERED,LOCB,LOCALITY,145.4062174,-37.2778671,103474.0,1.0
9912018963607636,"Star, Footscray, Yarraville, Braybrook.",2004-2014,Tullamarine Vic. : South East Newspapers Pty. Ltd.,v. ; 41 cm.,Newspapers,Australia--Victoria--Maribyrnong | Australia--Victoria--Tullamarine | Australia--Victoria--Footscray | Australia--Victoria--Yarraville | Australia--Victoria--Braybrook,,,Australia--Victoria--Maribyrnong,Maribyrnong,,,,Maribyrnong,MARIBYRNONG,VIC,MARIBYRNONG CITY,101959.0,MARIBYRNONG,REGISTERED,LOCB,LOCALITY,144.8873503,-37.772405,101945.0,1.0
9912018963607636,"Star, Footscray, Yarraville, Braybrook.",2004-2014,Tullamarine Vic. : South East Newspapers Pty. Ltd.,v. ; 41 cm.,Newspapers,Australia--Victoria--Maribyrnong | Australia--Victoria--Tullamarine | Australia--Victoria--Footscray | Australia--Victoria--Yarraville | Australia--Victoria--Braybrook,,,Australia--Victoria--Tullamarine,Tullamarine,,,,Tullamarine,TULLAMARINE,VIC,BRIMBANK CITY,103107.0,TULLAMARINE,REGISTERED,LOCB,LOCALITY,144.871591,-37.7128112,103093.0,1.0
9912018963607636,"Star, Footscray, Yarraville, Braybrook.",2004-2014,Tullamarine Vic. : South East Newspapers Pty. Ltd.,v. ; 41 cm.,Newspapers,Australia--Victoria--Maribyrnong | Australia--Victoria--Tullamarine | Australia--Victoria--Footscray | Australia--Victoria--Yarraville | Australia--Victoria--Braybrook,,,Australia--Victoria--Footscray,Footscray,,,,Footscray,FOOTSCRAY,VIC,MARIBYRNONG CITY,101188.0,Footscray,REGISTERED,LOCB,LOCALITY,144.8994467,-37.7983813,101174.0,1.0
